,text,favorited,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,retweeted,longitude,latitude
733,When u gonna text me — ima text you when I get home. http://t.co/MkDrwc2IhX,FALSE,NA,8/7/13 22:37,FALSE,NA,3.6524E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA
734,U got video chat — what kinda video chat you mean? http://t.co/fsUIDpJDZ4,FALSE,NA,8/7/13 22:36,FALSE,NA,3.6524E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA
735,"What other dan you know dawg — oh well Dan a little pot head. he funny, sometimes.  and he's cute. I miss him http://t.co/QDuGEalmRW",FALSE,NA,8/7/13 22:36,FALSE,NA,3.6524E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA
736,“@FloraSprings: Less than 24 hrsremain! Save 35% - 2011 Napa Valley Chardonnay...offer ends 8/8 at 8:30am PT. Shop http://t.co/9KqzP45VXY”,FALSE,FloraSprings,8/7/13 22:34,FALSE,3.65201E+17,3.6524E+17,26567012,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",WineDiverGirl,0,FALSE,NA,NA
737,"it's not like i can't visit rome, it's only two glasses of chardonnay away",FALSE,NA,8/7/13 22:33,FALSE,NA,3.65239E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",socialrehab,0,FALSE,NA,NA
738,I think I may like Chardonnay a lil better than reisling but that's still up 4 debate,FALSE,NA,8/7/13 22:33,FALSE,NA,3.65239E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_Karmagirl,0,FALSE,NA,NA
739,“@vendomeTL: Russian River Temptation (sour ale aged in Chardonnay barrels 9to12 months) Limited available… http://t.co/syM5AcEEdG” #wantone,FALSE,vendomeTL,8/7/13 22:30,FALSE,3.6519E+17,3.65239E+17,175558310,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",therealmldubs,0,FALSE,NA,NA
740,RT @jordanwinery: @randy_now Happy anniversary! We're honored that you chose our Chardonnay. Cheers!,FALSE,NA,8/7/13 22:29,FALSE,NA,3.65238E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",randy_now,1,FALSE,NA,NA
741,#Winelover #chardonnay #blogbyoz #retrospective Today is #ChardDay ! http://t.co/iwTRqfyM4h,FALSE,NA,8/7/13 22:27,FALSE,NA,3.65238E+17,NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",winebyOz,0,FALSE,NA,NA
742,#ConfessYourUnpopularOpinion if a child is called Tyler or Chardonnay they won't be going on a playdate with my little India,FALSE,NA,8/7/13 22:26,FALSE,NA,3.65238E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fi_kenken,0,FALSE,NA,NA
743,Chardonnay,FALSE,NA,8/7/13 22:26,FALSE,NA,3.65238E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bellawashere_,0,FALSE,NA,NA
744,RT @WhitneyEllen: Please hold while I daydream of the Chardonnay awaiting my arrival at home.,FALSE,NA,8/7/13 22:24,FALSE,NA,3.65237E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Luvyameanit1217,3,FALSE,NA,NA
745,“@IconWines: @rickwine @PaintedRockJohn did the Chardonnay showdown happen? I'd back the PR Chard VS. Ontario's best. (all in good fun)” TY!,FALSE,IconWines,8/7/13 22:23,FALSE,3.65235E+17,3.65237E+17,39326229,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",PaintedRockJohn,0,FALSE,NA,NA
746,"Drinking chardonnay out of a tea cup, I better finish a song tonight",FALSE,NA,8/7/13 22:22,FALSE,NA,3.65237E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",liambmckenzie,0,FALSE,NA,NA
747,It seems like shower Chardonnay has taken over shower beers. I'm okay with it.,FALSE,NA,8/7/13 22:22,FALSE,NA,3.65237E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",melissamagnani,0,FALSE,NA,NA
748,"RT @WonderWines: Our #competition is still live if you fancy winning a bottle of Board Meeting Shiraz, Chardonnay &amp; Cabernet Rose!? https:/…",FALSE,NA,8/7/13 22:21,FALSE,NA,3.65236E+17,NA,web,domsgran,287,FALSE,NA,NA
749,@Chlo_Raines Marvin Gaye and Chardonnay,FALSE,Chlo_Raines,8/7/13 22:15,FALSE,3.65234E+17,3.65235E+17,485574115,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Gsaralli,1,FALSE,NA,NA
750,I actually love Chardonnay,FALSE,NA,8/7/13 22:13,FALSE,NA,3.65234E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chlo_Raines,0,FALSE,NA,NA
751,Check out this great wine from La Merika. I'm giving it 5.0 of 5 stars with the Vivino app: http://t.co/OSe5eQoOtY,FALSE,NA,8/7/13 22:12,FALSE,NA,3.65234E+17,NA,"<a href=""https://www.vivino.com"" rel=""nofollow"">Vivino</a>",chrissysrndpty,0,FALSE,NA,NA
752,Marvin and Chardonnay will forever be my pump up song,FALSE,NA,8/7/13 22:08,FALSE,NA,3.65233E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nathaliejanee,0,FALSE,NA,NA
753,I better not find a black fly in my Chardonnay #Ironic #Dontchathink,FALSE,NA,8/7/13 22:08,FALSE,NA,3.65233E+17,NA,web,Lea_Rickay,0,FALSE,NA,NA
754,chardinee as in chardonnay ..that's how you say my name like the drink .,FALSE,NA,8/7/13 22:06,FALSE,NA,3.65233E+17,NA,web,RON_YE,0,FALSE,NA,NA
755,Entering McLarens on the Lake #Chardonnay #Shiraz #CabSav for Best Value ! #WWAC13 @chillwinston @SerafinoVino,FALSE,chillwinston,8/7/13 22:05,FALSE,3.65231E+17,3.65232E+17,18470310,web,BurrowsLuongo,1,FALSE,NA,NA
756,"If the answer isn't Chardonnay, then you are asking the wrong question",FALSE,NA,8/7/13 22:03,FALSE,NA,3.65232E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lordfauntleroy1,0,FALSE,NA,NA
757,This Chardonnay fuckin disgusting,FALSE,NA,8/7/13 22:03,FALSE,NA,3.65232E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BLACKM1GO,0,FALSE,NA,NA
758,"RT @eatdccoast: #WineWednesday and we're sipping a rare, small batch Chardonnay from @Seghesio Vineyards! Reserved &amp; rich, it's a must-try.",FALSE,NA,8/7/13 22:03,FALSE,NA,3.65232E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PassionFoodHosp,1,FALSE,NA,NA
759,First time having Chardonnay. It's pretty good,FALSE,NA,8/7/13 22:02,FALSE,NA,3.65232E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",piquechuu,0,FALSE,NA,NA
760,WE'LL DRINK CHARDONNAY THROUGH THE DAY... CAUSE WE SAY SO,FALSE,NA,8/7/13 22:02,FALSE,NA,3.65232E+17,NA,web,JustDanced,0,FALSE,NA,NA
761,"RT @The_NicolaGray: ""@ramblingsofagbf: Get me a glass of Chardonnay and a Simple Life marathon stat. #ramblingsofagbf"" @rossybergg omg he i…",FALSE,NA,8/7/13 22:02,FALSE,NA,3.65231E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RossyBergg,1,FALSE,NA,NA
762,#WordsJamaicansCantPronounce Chardonnay So much feelings behind that one,FALSE,NA,8/7/13 22:02,FALSE,NA,3.65231E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",Char_Kalonji,0,FALSE,NA,NA
763,Do it how we want ! Just to set the mood girl I brought some Marvin Gaye &amp; Chardonnay !:) #MTVHottest Justin Bieber,FALSE,NA,8/7/13 22:01,FALSE,NA,3.65231E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",__Faay_,0,FALSE,NA,NA
764,#Np Marvin &amp; Chardonnay ! #BigSean ! #MTVHottest Justin Bieber,FALSE,NA,8/7/13 21:59,FALSE,NA,3.65231E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",__Faay_,0,FALSE,NA,NA
765,1 naughty puppy versus 1 jealous little boy = 1 Mummy full of Chardonnay - hic! nice BBQ though :-o,FALSE,NA,8/7/13 21:57,FALSE,NA,3.6523E+17,NA,web,scbird,0,FALSE,NA,NA
766,Such a wonderful pairing with dinner.. #DreamingTree #Chardonnay #DMB http://t.co/GZTk0E3Pqf,FALSE,NA,8/7/13 21:57,FALSE,NA,3.6523E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",spoiled_Kat,0,FALSE,NA,NA
767,RT @casadelbarco: Today is Wednesday Wine Night! We will be featuring Cousino Macul Antigas Reservas Chardonnay and Tilla Bonarda... http:/…,FALSE,NA,8/7/13 21:56,FALSE,NA,3.6523E+17,NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>",CaptQuality,1,FALSE,NA,NA
768,Today is Wednesday Wine Night! We will be featuring Cousino Macul Antigas Reservas Chardonnay and Tilla Bonarda... http://t.co/rhVoLzFlB8,FALSE,NA,8/7/13 21:56,FALSE,NA,3.6523E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",casadelbarco,1,FALSE,NA,NA
769,#wine &amp; #cheese in #paris! @tallglassofadam #vacay #chardonnay #feast @ Young &amp; Happy Hostel Paris http://t.co/hRMbZh8nua,FALSE,NA,8/7/13 21:56,FALSE,NA,3.6523E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",steph_stevie,0,FALSE,NA,NA
770,RT @Young_Cashflow: Check out my artist R&amp;B sensation (Chardonnay) @Lovechardonnay3 &lt;Link&gt;&gt; http://t.co/5y6HKWw3aV #CME,FALSE,NA,8/7/13 21:55,FALSE,NA,3.6523E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",187aSnitch,2,FALSE,NA,NA
771,Brie and Chardonnay tastings... I don't know what could be better! ,FALSE,NA,8/7/13 21:55,FALSE,NA,3.6523E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jennifer__Brown,0,FALSE,NA,NA
772,"RT @WonderWines: Our #competition is still live if you fancy winning a bottle of Board Meeting Shiraz, Chardonnay &amp; Cabernet Rose!? https:/…",FALSE,NA,8/7/13 21:55,FALSE,NA,3.6523E+17,NA,web,donglemouse,287,FALSE,NA,NA
773,New Wine of the Week: Robert Stemmler  2011 Carneros Chardonnay: 90 points @WineSpectator $19.99 #wine #chardonnay http://t.co/TQj6CK0gXY,FALSE,NA,8/7/13 21:54,FALSE,NA,3.65229E+17,NA,web,SonomasBest,0,FALSE,NA,NA
774,@TapTapTapping not even in Wales. It's shocking. I've even seen a Kayleigh and a Chardonnay.,FALSE,TapTapTapping,8/7/13 21:52,FALSE,3.65228E+17,3.65229E+17,66653044,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ohdylo,0,FALSE,NA,NA
775,"#Fleur #Chardonnay 2010 California: fresh, fruity, clean crisp! Great deal @ $18.95! http://t.co/oZQw0pkqPZ",FALSE,NA,8/7/13 21:51,FALSE,NA,3.65229E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",corkreporters,0,FALSE,NA,NA
776,Chardonnay time..,FALSE,NA,8/7/13 21:48,FALSE,NA,3.65228E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LadyBossy1,0,FALSE,NA,NA
777,"Chardonnay, SolFest and Tom Petty Tribute - http://t.co/YvwxE6VSSN",FALSE,NA,8/7/13 21:48,FALSE,NA,3.65228E+17,NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",mendocinowinery,0,FALSE,NA,NA
778,"RT @WonderWines: Our #competition is still live if you fancy winning a bottle of Board Meeting Shiraz, Chardonnay &amp; Cabernet Rose!? https:/…",FALSE,NA,8/7/13 21:48,FALSE,NA,3.65228E+17,NA,web,Blue66MSE,287,FALSE,NA,NA
779,@MystiVine chardonnay innit. Triffic http://t.co/CWym7mtmNp,FALSE,MystiVine,8/7/13 21:46,FALSE,3.65227E+17,3.65227E+17,19180969,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",awedgewood,0,FALSE,NA,NA
780,"@LucyMangan Lucy dear, we know about the sharks. Calm down, have a bottle of chardonnay and give Buggerlugs a cuddle.",FALSE,LucyMangan,8/7/13 21:45,FALSE,3.65227E+17,3.65227E+17,98357151,web,AnneHodgson0,0,FALSE,NA,NA
781,"RT @ndeseine: Wien - Huetteldorf, with @CharlierMarine &amp; a bottle of Chardonnay. Do it better, just better than us.",FALSE,NA,8/7/13 21:45,FALSE,NA,3.65227E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CharlierMarine,1,FALSE,NA,NA
782,"Wien - Huetteldorf, with @CharlierMarine &amp; a bottle of Chardonnay. Do it better, just better than us.",FALSE,NA,8/7/13 21:44,FALSE,NA,3.65227E+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",ndeseine,1,FALSE,NA,NA
783,Happy #WineWednesday! Pop into @LegacyLiquor today and try some @lapostollewine Casa Chard. http://t.co/FVcXU9DDfu,FALSE,NA,8/7/13 21:44,FALSE,NA,3.65227E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",IconWineSpirits,0,FALSE,NA,NA
784,"@KritikPDX I love yellow tail Chardonnay. I never knew there was a red moscato, this is delish!",FALSE,KritikPDX,8/7/13 21:44,FALSE,3.65227E+17,3.65227E+17,182553413,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",Squirrely007,0,FALSE,NA,NA
785,"@Heelcorkdork I don't believe I've ever had their Chardonnay, but have had the Cab and still at least one in the wine room at home. :)",FALSE,Heelcorkdork,8/7/13 21:43,FALSE,3.65226E+17,3.65227E+17,132579492,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",SeagreenWench,0,FALSE,NA,NA
786,Got the arbor mist on chill #chardonnay,FALSE,NA,8/7/13 21:42,FALSE,NA,3.65226E+17,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",MzDimplez143,0,FALSE,NA,NA
787,"Chardonnay Cake - Whipped Chevre, Sour Cherry Reduction, Toasted Corriander Walnuts http://t.co/U40X8ZD8GY",FALSE,NA,8/7/13 21:40,FALSE,NA,3.65226E+17,NA,web,kurtwelshinger,0,FALSE,NA,NA
788,"""Im pretty sure we went to high school with a black girl named Chardonnay.""- @alli_tornatore",FALSE,NA,8/7/13 21:40,FALSE,NA,3.65226E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",melbocc,2,FALSE,NA,NA
789,Girl i brought some MARVIN GAYE AND CHARDONNAY,FALSE,NA,8/7/13 21:39,FALSE,NA,3.65226E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Haris_Manuri,0,FALSE,NA,NA
790,Chardonnay and Pyramid schemes. What up haterz.,FALSE,NA,8/7/13 21:39,FALSE,NA,3.65226E+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Katie_Coetzee,0,FALSE,NA,NA
791,"""@ramblingsofagbf: Get me a glass of Chardonnay and a Simple Life marathon stat. #ramblingsofagbf"" @rossybergg omg he is ... You!",FALSE,NA,8/7/13 21:39,FALSE,NA,3.65226E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The_NicolaGray,1,FALSE,NA,NA
792,"#WineWednesday and we're sipping a rare, small batch Chardonnay from @Seghesio Vineyards! Reserved &amp; rich, it's a must-try.",FALSE,NA,8/7/13 21:37,FALSE,NA,3.65225E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",eatdccoast,1,FALSE,NA,NA
793,I like my ladies tan cause the white wine like chardonnay. #Alcatrav,FALSE,NA,8/7/13 21:36,FALSE,NA,3.65225E+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",TravisVanMierlo,0,FALSE,NA,NA
794,WE'LL DRINK CHARDONNAY THROUGH THE DAY CAUSE WE SAY SO @bettywhomusic,FALSE,NA,8/7/13 21:32,FALSE,NA,3.65224E+17,NA,web,JustStayCam,0,FALSE,NA,NA
795,@CraigatinHouse  indeed. Must say room 11 is fantastic. Sitting in the lounge with glass of Chardonnay watching tv.,FALSE,CraigatinHouse,8/7/13 21:32,FALSE,3.65223E+17,3.65224E+17,22906937,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JosieTeebag,0,FALSE,NA,NA
796,Favourite wine ever #wine #chardonnay #palatinehills #Niagara  #vin #palatinehillsestates http://t.co/lFB1M0oHYm,FALSE,NA,8/7/13 21:32,FALSE,NA,3.65224E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",OttWeddingPhoto,0,FALSE,NA,NA
797,Corder wines prepare to label their maiden vintage Chardonnay. http://t.co/NhAgcbyI1A,FALSE,NA,8/7/13 21:31,FALSE,NA,3.65224E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",ElegantlyElgin,0,FALSE,NA,NA
798,"RT @Rochfordwines: 2014 James Halliday Wine Companion Winners for 13 Rochford Wines! 3 were ""oustanding"" #WineOclock #Wine #Winning #YarraV…",FALSE,NA,8/7/13 21:29,FALSE,NA,3.65223E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FayeRochfordYV,3,FALSE,NA,NA
799,our waitress just offered me a glass of Chardonnay ,FALSE,NA,8/7/13 21:28,FALSE,NA,3.65223E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7julia11,0,FALSE,NA,NA
800, this was all inspired by a little Marvin Gaye and chardonnay,FALSE,NA,8/7/13 21:27,FALSE,NA,3.65223E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",evabeeeee,0,FALSE,NA,NA
801,Moment Chardonnay. #moltfan,FALSE,NA,8/7/13 21:27,FALSE,NA,3.65223E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",martavallsm,0,FALSE,NA,NA
802,Beach &amp; Chardonnay ,FALSE,NA,8/7/13 21:27,FALSE,NA,3.65223E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jenndoeee,0,FALSE,NA,NA
803,I seen God today.. we had a deep discussion over Marvin Gaye and chardonnay..,FALSE,NA,8/7/13 21:26,FALSE,NA,3.65223E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jeekbreh,0,FALSE,NA,NA
804,@randy_now Happy anniversary! We're honored that you chose our Chardonnay. Cheers!,FALSE,randy_now,8/7/13 21:26,FALSE,3.65209E+17,3.65222E+17,1529314472,web,jordanwinery,1,FALSE,NA,NA
805,@DonJon  You would love Chicken Chardonnay with a cream mushroom sauce. One of the first dishes I made in culinary school.,FALSE,DonJon,8/7/13 21:22,FALSE,NA,3.65222E+17,1432023073,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",irishtexan0881,0,FALSE,NA,NA
806,#chardonnay #sushi #cherrycreekhappiness http://t.co/Xv1VKzL67G,FALSE,NA,8/7/13 21:20,FALSE,NA,3.65221E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jennslivinslmt,0,FALSE,NA,NA
807,"RT @laywheeler: Have you seen our @CloudyBay museum releases? 2005 Chardonnay, 2010 Pinot &amp; 2002 Pelorus: http://t.co/5Y6x6HuM3N http://t.c…",FALSE,NA,8/7/13 21:17,FALSE,NA,3.6522E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",CloudyBay,3,FALSE,NA,NA
808,Marvin Gaye and Chardonnay,FALSE,NA,8/7/13 21:15,FALSE,NA,3.6522E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JZgoldstandard,0,FALSE,NA,NA
809,"Ouch, that hurt... #Rude ",FALSE,NA,8/7/13 21:15,FALSE,NA,3.6522E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chardonnay_96,0,FALSE,NA,NA
810,Do u have a crush on anybody keep it real — yea my boy http://t.co/oqyyjLKYrW,FALSE,NA,8/7/13 21:14,FALSE,NA,3.65219E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA
811,“@RachVizzle16: @Chardonnay_96 thanks girl! Miss you!” Welcome! Miss you too!!,FALSE,RachVizzle16,8/7/13 21:14,FALSE,3.65217E+17,3.65219E+17,739571888,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chardonnay_96,0,FALSE,NA,NA
812,I have a new friend...chardonnay :) *passes out hugging said bottle*,FALSE,NA,8/7/13 21:13,FALSE,NA,3.65219E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",miss_tayken,0,FALSE,NA,NA
813,just to set the mood girl I bought some marvin gaye and chardonnay,FALSE,NA,8/7/13 21:13,FALSE,NA,3.65219E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_DesireeJessica,0,FALSE,NA,NA
814,Wasup u jamaican im jamaican text me — #? http://t.co/Rl7KZn6bfX,FALSE,NA,8/7/13 21:12,FALSE,NA,3.65219E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA
815,Wineries worth visiting http://t.co/UXhtBhvULW #Wine #Chardonnay #Cabernet,FALSE,NA,8/7/13 21:11,FALSE,NA,3.65219E+17,NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",TheEppyGroup,0,FALSE,NA,NA
816,@WholeFoods along with a crisp chardonnay and a peppercorn chicken salad served on a quinoa flour croissant...  :-)  #LetsBGlutenFreeUAndMe,FALSE,WholeFoods,8/7/13 21:09,FALSE,3.65216E+17,3.65218E+17,15131310,web,lisbethgyrl,0,FALSE,NA,NA
817,@k_d8on lol I miss hennessey chardonnay but not when she turned all crispy lol,FALSE,k_d8on,8/7/13 21:08,FALSE,3.65008E+17,3.65218E+17,150633902,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Kitty_Cat_85,0,FALSE,NA,NA
818,@Riches1991 @elliedodds94 els does not drink Chardonnay!!,FALSE,Riches1991,8/7/13 21:06,FALSE,3.65217E+17,3.65218E+17,48338621,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",amy3roberts,0,FALSE,NA,NA
819,RT @littlebedwyn: Mamba Awards Top Chardonnay : Kooyong Faultline 2010 @aussie_wines @RiedelUK '@enotriauk 2nd Ocean Eight http://t.co/6QyB…,FALSE,NA,8/7/13 21:06,FALSE,NA,3.65217E+17,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",elodiecam,4,FALSE,NA,NA
820,Chardonnay in one hand Cuban in the other relaxing after Crawford won the best Butler award . He did bring me them. Day off tomorrow is due,FALSE,NA,8/7/13 21:05,FALSE,NA,3.65217E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",upperclassgent,0,FALSE,NA,NA
821,RT @TalleyVineyards: This week's blog: #pinotnoir #veraison #chardonnay #harvest... http://t.co/CBqsBl1nff,FALSE,NA,8/7/13 21:05,FALSE,NA,3.65217E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",SIPtheGoodLife,0,FALSE,NA,NA
822,RT @TalleyVineyards: This week's blog: #pinotnoir #veraison #chardonnay #harvest... http://t.co/RQrYa3KfpS,FALSE,NA,8/7/13 21:05,FALSE,NA,3.65217E+17,NA,web,LaydenRobinson,1,FALSE,NA,NA
823,@Chardonnay_96 thanks girl! Miss you!,FALSE,Chardonnay_96,8/7/13 21:05,FALSE,3.65216E+17,3.65217E+17,437190762,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RachVizzle16,0,FALSE,NA,NA
824,This week's blog: #pinotnoir #veraison #chardonnay #harvest... http://t.co/RQrYa3KfpS,FALSE,NA,8/7/13 21:04,FALSE,NA,3.65217E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",TalleyVineyards,1,FALSE,NA,NA
825,3 didger figgit salary @elliedodds94  put away the chardonnay,FALSE,NA,8/7/13 21:03,FALSE,NA,3.65217E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Riches1991,0,FALSE,NA,NA
826,"Ew, this Chardonnay is disgusting lol. I hate wine.",FALSE,NA,8/7/13 21:01,FALSE,NA,3.65216E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",x_kiaaaa,0,FALSE,NA,NA
827,Happy Birthday @RachVizzle16 !!,FALSE,NA,8/7/13 21:01,FALSE,NA,3.65216E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chardonnay_96,0,FALSE,NA,NA
828,my fb name prettyboy will — iont get on facebook http://t.co/e8V5jmvjok,FALSE,NA,8/7/13 21:01,FALSE,NA,3.65216E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA
829,Marvin gaye and chardonnay,FALSE,NA,8/7/13 21:00,FALSE,NA,3.65216E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ileymorgan,0,FALSE,NA,NA
830,#goodlife #London #CoventGarden #chardonnay #evening #relax http://t.co/G2e1tdp13v,FALSE,NA,8/7/13 21:00,FALSE,NA,3.65216E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",mariaxbooh,0,FALSE,NA,NA
831,Yup — wait. who this again? lol http://t.co/giDZLAdVUo,FALSE,NA,8/7/13 20:59,FALSE,NA,3.65216E+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",Sipp_ChardonNAY,0,FALSE,NA,NA
